reactant,"(5S,7R,8R,10S,12S,13S,14S,16S,17S)-13-((benzyloxy)methoxy)-17-((2,2-dimethyl-4-oxo-4H-1,3-dioxin-6-yl)methyl)-7-((4-methoxybenzyl)oxy)-2,2,3,3,5,8,10,12,14,16,19,19,20,20-tetradecamethyl-4,18-dioxa-3,19-disilahenicosan-9-one",C(C1=CC=CC=C1)OCO[C@H]([C@H](C[C@@H](C([C@@H]([C@@H](C[C@@H](O[Si](C(C)(C)C)(C)C)C)OCC1=CC=C(C=C1)OC)C)=O)C)C)[C@H](C[C@@H]([C@@H](O[Si](C(C)(C)C)(C)C)CC1=CC(OC(O1)(C)C)=O)C)C
solvent,dichloromethane,ClCCl
oxidizing agent,"2,3-Dichloro-5,6-dicyano-1,4-benzoquinone",ClC=1C(C(=C(C(C1Cl)=O)C#N)C#N)=O
quench,sodium thiosulfate,[O-]S(=O)(=S)[O-].[Na+].[Na+]
product,"(5S,7R,8R,10S,12S,13S,14S,16S,17S)-13-((benzyloxy)methoxy)-17-((2,2-dimethyl-4-oxo-4H-1,3-dioxin-6-yl)methyl)-7-(hydroxy)-2,2,3,3,5,8,10,12,14,16,19,19,20,20-tetradecamethyl-4,18-dioxa-3,19-disilahenicosan-9-one",C(C1=CC=CC=C1)OCO[C@H]([C@H](C[C@@H](C([C@@H]([C@@H](C[C@@H](O[Si](C(C)(C)C)(C)C)C)O)C)=O)C)C)[C@H](C[C@@H]([C@@H](O[Si](C(C)(C)C)(C)C)CC1=CC(OC(O1)(C)C)=O)C)C

==================================================

Reaction_Data_Origin:,10_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/acs.orglett.5c01326/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/1cc44c1eda3be1eac3df3922a66e3c6c
smiles:,O[C@H]1CC(CC(N[C@H](C(O[C@H]([C@H](C[C@@H]1C)C)[C@@H](C)C[C@H](C)[C@@H]1OC(O[C@@H]([C@H]1C)C[C@H](C)O)(C)C)=O)C(C)C)=O)=O>O.O.C1(=CC=C(C=C1)S(=O)(=O)O)C.C(C)(C)O>O[C@H]1CC(CC(N[C@H](C(O[C@@H]([C@H](C[C@@H]1C)C)[C@@H](C)C[C@@H]([C@@H]([C@@H]([C@@H](C[C@H](C)O)O)C)O)C)=O)C(C)C)=O)=O

Role,Name,Smiles
reactant,"(3S,9S,10S,12S,13R)-9-(hydroxy)-13-((2S,4S)-4-((4S,5R,6R)-6-((S)-2-(hydroxy)propyl)-2,2,5-trimethyl-1,3-dioxan-4-yl)pentan-2-yl)-3-isopropyl-10,12-dimethyl-1-oxa-4-azacyclotridecane-2,5,7-trione",O[C@H]1CC(CC(N[C@H](C(O[C@H]([C@H](C[C@@H]1C)C)[C@@H](C)C[C@H](C)[C@@H]1OC(O[C@@H]([C@H]1C)C[C@H](C)O)(C)C)=O)C(C)C)=O)=O
solvent,water,O
catalyst,p-toluenesulfonic acid monohydrate,O.C1(=CC=C(C=C1)S(=O)(=O)O)C
solvent,isopropyl alcohol,C(C)(C)O
product,"(3S,9S,10S,12S,13S)-9-hydroxy-3-isopropyl-10,12-dimethyl-13-((2S,4S,5S,6R,7R,9S)-5,7,9-trihydroxy-4,6-dimethyldecan-2-yl)-1-oxa-4-azacyclotridecane-2,5,7-trione",O[C@H]1CC(CC(N[C@H](C(O[C@@H]([C@H](C[C@@H]1C)C)[C@@H](C)C[C@@H]([C@@H]([C@@H]([C@@H](C[C@H](C)O)O)C)O)C)=O)C(C)C)=O)=O

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/20b3dc996cffdd6540c743fca7940b83
smiles:,Cl[Si](C)(C)C.C(CCCC(=O)OC)(=O)OC>C1(=CC=CC=C1)C.C(C)OCC.[Na]>C[Si](OC1=C(CCC1)O[Si](C)(C)C)(C)C

Role,Name,Smiles
reactant,dimethyl glutarate,C(CCCC(=O)OC)(=O)OC
solvent,toluene,C1(=CC=CC=C1)C
solvent,diethyl ether,C(C)OCC
metal,sodium,[Na]
protective group reagent,chlorotrimethylsilane,Cl[Si](C)(C)C
product,"1,2-bis((trimethylsilyl)oxy)cyclopent-1-ene",C[Si](OC1=C(CCC1)O[Si](C)(C)C)(C)C

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/d2d285faacff2bbb7732424bb0056608
smiles:,C[Si](OC1=C(CCC1)O[Si](C)(C)C)(C)C>ClCCl.COCOC.[O-]S(=O)(=O)C(F)(F)F.[Zn+2].[O-]S(=O)(=O)C(F)(F)F>COCC1(C(CCC1)=O)O[Si](C)(C)C

Role,Name,Smiles
reactant,"1,2-bis((trimethylsilyl)oxy)cyclopent-1-ene",C[Si](OC1=C(CCC1)O[Si](C)(C)C)(C)C
solvent,dichloromethane,ClCCl
atmosphere,argon,[Ar]
solvent,dimethoxymethane,COCOC
catalyst,zinc triflate,[O-]S(=O)(=O)C(F)(F)F.[Zn+2].[O-]S(=O)(=O)C(F)(F)F
product,2-(methoxymethyl)-2-((trimethylsilyl)oxy)cyclopentan-1-one,COCC1(C(CCC1)=O)O[Si](C)(C)C

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/994f98fccc6fc809948d51c2155e8638
smiles:,COCC1(C(CCC1)=O)O[Si](C)(C)C>CO[H].ClCCl.O.[O-2].[O-2].[O-2].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3]>OC1(C(CCC1)=O)COC

Role,Name,Smiles
reactant,2-(methoxymethyl)-2-((trimethylsilyl)oxy)cyclopentan-1-one,COCC1(C(CCC1)=O)O[Si](C)(C)C
solvent,methanol,CO[H]
solvent,dichloromethane,ClCCl
catalyst,Montmorillonite K-10,O.[O-2].[O-2].[O-2].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3]
product,2-hydroxy-2-(methoxymethyl)cyclopentan-1-one,OC1(C(CCC1)=O)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/8fcf32c62dd92f00fd10a79f5bb5cfa6
smiles:,O[C@]1(C(CCC1)=O)COC>C(C)OCC.C(C)(C)C1=C(C(=CC(=C1)C(C)C)C(C)C)S(=O)(=O)NN>O[C@]1(C(CCC1)=NNS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)COC

Role,Name,Smiles
reactant,(S)-2-hydroxy-2-(methoxymethyl)cyclopentan-1-one,O[C@]1(C(CCC1)=O)COC
solvent,diethyl ether,C(C)OCC
atmosphere,argon,[Ar]
reagent,"2,4,6-triisopropylbenzene sulfonohydrazide",C(C)(C)C1=C(C(=CC(=C1)C(C)C)C(C)C)S(=O)(=O)NN
product,"(R)-N'-(2-hydroxy-2-(methoxymethyl)cyclopentylidene)-2,4,6-triisopropylbenzenesulfonohydrazide",O[C@]1(C(CCC1)=NNS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/ec7d177182515f199fc43cc49db75e3b
smiles:,C[Si](C)(C)Cl.O[C@]1(C(CCC1)=NNS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)COC>c1cnc[nH]1.ClCCl>C(C)(C)C1=C(C(=CC(=C1)C(C)C)C(C)C)S(=O)(=O)NN=C1[C@@](CCC1)(O[Si](C)(C)C)COC

Role,Name,Smiles
reactant,"(R)-N'-(2-hydroxy-2-(methoxymethyl)cyclopentylidene)-2,4,6-triisopropylbenzenesulfonohydrazide",O[C@]1(C(CCC1)=NNS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C)COC
base,imidazole,c1cnc[nH]1
solvent,dichloromethane,ClCCl
protective group reagent,Trimethylsilyl chloride,C[Si](C)(C)Cl
product,"(R)-2,4,6-triisopropyl-N'-(2-(methoxymethyl)-2-((trimethylsilyl)oxy)cyclopentylidene)benzenesulfonohydrazide",C(C)(C)C1=C(C(=CC(=C1)C(C)C)C(C)C)S(=O)(=O)NN=C1[C@@](CCC1)(O[Si](C)(C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/44ed58f0d895f44fc927073150a05941
smiles:,C(C)(C)C1=C(C(=CC(=C1)C(C)C)C(C)C)S(=O)(=O)NN=C1[C@@](CCC1)(O[Si](C)(C)C)COC.C(C)(C)[C@@H]1C([C@](CC1)(C=O)C)=C>C1CCCO1.C(CCC)[Li].C(O)([O-])=O.[Na+]>O[C@H](C=1[C@@](CCC1)(O)COC)[C@@]1(C([C@H](CC1)C(C)C)=C)C

Role,Name,Smiles
reactant,"(R)-2,4,6-triisopropyl-N'-(2-(methoxymethyl)-2-((trimethylsilyl)oxy)cyclopentylidene)benzenesulfonohydrazide",C(C)(C)C1=C(C(=CC(=C1)C(C)C)C(C)C)S(=O)(=O)NN=C1[C@@](CCC1)(O[Si](C)(C)C)COC
reactant,"(1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentane-1-carbaldehyde",C(C)(C)[C@@H]1C([C@](CC1)(C=O)C)=C
solvent,tetrahydrofuran,C1CCCO1
base,n-Butyllithium,C(CCC)[Li]
atmosphere,argon,[Ar]
quench,sodium hydrogen carbonate,C(O)([O-])=O.[Na+]
product,"(R)-2-((S)-hydroxy((1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentyl)methyl)-1-(methoxymethyl)cyclopent-2-en-1-ol",O[C@H](C=1[C@@](CCC1)(O)COC)[C@@]1(C([C@H](CC1)C(C)C)=C)C

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/ff572dd3eb00ebaf97af1f9633c5c251
smiles:,ClC1=CC=C(C=C1)S.C(C)(C)[C@H]1CCC(=C1CO)C>ClCCl.C(O)([O-])=O.[Na+].B(F)(F)F.CCOCC>ClC1=CC=C(C=C1)SCC1=C(CC[C@@H]1C(C)C)C

Role,Name,Smiles
reactant,4-chlorothiophenol,ClC1=CC=C(C=C1)S
reactant,(R)-(5-isopropyl-2-methylcyclopent-1-en-1-yl)methanol,C(C)(C)[C@H]1CCC(=C1CO)C
solvent,dichloromethane,ClCCl
atmosphere,argon,[Ar]
quench,sodium hydrogen carbonate,C(O)([O-])=O.[Na+]
reagent,boron trifluoride diethyl etherate,B(F)(F)F.CCOCC
product,(R)-(4-chlorophenyl)((5-isopropyl-2-methylcyclopent-1-en-1-yl)methyl)sulfane,ClC1=CC=C(C=C1)SCC1=C(CC[C@@H]1C(C)C)C

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/5954a00b70fb8f8912fe1120a5ae8814
smiles:,BrCCC=C.CONC(COC)=O>C1CCCO1.[Mg].II.OC(=O)CC(O)(CC(O)=O)C(O)=O>COCC(CCC=C)=O

Role,Name,Smiles
reactant,4-bromo-1-butene,BrCCC=C
reactant,N-methoxy-1-oxo-3-oxa-1-aminobutane,CONC(COC)=O
solvent,tetrahydrofuran,C1CCCO1
metal,magnesium,[Mg]
atmosphere,argon,[Ar]
element,iodine,II
quench,citric acid,OC(=O)CC(O)(CC(O)=O)C(O)=O
product,1-methoxyhex-5-en-2-one,COCC(CCC=C)=O

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/92aed882d4bedd57658ad6d228309384
smiles:,C[Si](C)(C)C#C.COCC(CCC=C)=O>C1(=CC=CC=C1)C.[Cl-].[NH4+].C(C)[Zn]CC.C[C@@]12CC[C@@H](C1(C)C)[C@H]([C@H]2O)N3CCOCC3>COC[C@](C#C[Si](C)(C)C)(CCC=C)O

Role,Name,Smiles
reactant,1-methoxyhex-5-en-2-one,COCC(CCC=C)=O
solvent,toluene,C1(=CC=CC=C1)C
atmosphere,argon,[Ar]
quench,ammonium chloride,[Cl-].[NH4+]
building block,trimethylsilylacetylene,C[Si](C)(C)C#C
reagent,diethyl zinc,C(C)[Zn]CC
ligand,(S)-(-)-3-exo-Morpholinoisoborneol,C[C@@]12CC[C@@H](C1(C)C)[C@H]([C@H]2O)N3CCOCC3
product,(R)-3-(methoxymethyl)-1-(trimethylsilyl)hept-6-en-1-yn-3-ol,COC[C@](C#C[Si](C)(C)C)(CCC=C)O

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/488ddc9970a4f8e5afd62ecf51bc3ff0
smiles:,COC[C@](C#C[Si](C)(C)C)(CCC=C)O>O.C1CCCO1.[F-].C(CCC)[N+](CCCC)(CCCC)CCCC.[Cl-].[NH4+]>COC[C@](C#C)(CCC=C)O

Role,Name,Smiles
reactant,(R)-3-(methoxymethyl)-1-(trimethylsilyl)hept-6-en-1-yn-3-ol,COC[C@](C#C[Si](C)(C)C)(CCC=C)O
quench,water,O
solvent,tetrahydrofuran,C1CCCO1
atmosphere,argon,[Ar]
reagent,Tetra-n-butylammonium fluoride,[F-].C(CCC)[N+](CCCC)(CCCC)CCCC
quench,ammonium chloride,[Cl-].[NH4+]
product,(R)-3-(methoxymethyl)hept-6-en-1-yn-3-ol,COC[C@](C#C)(CCC=C)O

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/85acd0735bda2651bf68fab682848973
smiles:,B1(OC(C(O1)(C)C)(C)C)B2OC(C(O2)(C)C)(C)C.COC[C@](C#C)(CCC=C)O>C1(=CC=CC=C1)C.C(C)(C)(C)P(C(C)(C)C)C(C)(C)C.Cl[Cu].O([Li])C(C)(C)C>COC[C@](C(=C)B1OC(C(O1)(C)C)(C)C)(CCC=C)O

Role,Name,Smiles
reactant,Bis(pinacolato)diboron,B1(OC(C(O1)(C)C)(C)C)B2OC(C(O2)(C)C)(C)C
reactant,(R)-3-(methoxymethyl)hept-6-en-1-yn-3-ol,COC[C@](C#C)(CCC=C)O
solvent,toluene,C1(=CC=CC=C1)C
atmosphere,argon,[Ar]
reagent,tri(tert-butyl)phosphine,C(C)(C)(C)P(C(C)(C)C)C(C)(C)C
reagent,Copper(I) chloride,Cl[Cu]
base,lithium tert-butoxide,O([Li])C(C)(C)C
product,"(R)-3-(methoxymethyl)-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)hepta-1,6-dien-3-ol",COC[C@](C(=C)B1OC(C(O1)(C)C)(C)C)(CCC=C)O

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/e745c4112a2db0f70414b8c952c7c1fa
smiles:,COC[C@](C(=C)B1OC(C(O1)(C)C)(C)C)(CCC=C)O>ClCCCl.CC1=C(C(=CC(=C1)C)C)N1C(N(CC1)C1=C(C=C(C=C1C)C)C)=[Ru](=CC1=C(C=CC=C1)OC(C)C)(Cl)Cl>COC[C@@]1(C(=CCC1)B1OC(C(O1)(C)C)(C)C)O

Role,Name,Smiles
reactant,"(R)-3-(methoxymethyl)-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)hepta-1,6-dien-3-ol",COC[C@](C(=C)B1OC(C(O1)(C)C)(C)C)(CCC=C)O
atmosphere,argon,[Ar]
solvent,"1,2-dichloroethane",ClCCCl
catalyst,"[1,3-Bis-(2,4,6-trimethylphenyl)-2-imidazolidinylidene]dichloro(o-isopropoxyphenylmethylene)ruthenium",CC1=C(C(=CC(=C1)C)C)N1C(N(CC1)C1=C(C=C(C=C1C)C)C)=[Ru](=CC1=C(C=CC=C1)OC(C)C)(Cl)Cl
product,"(R)-1-(methoxymethyl)-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)cyclopent-2-en-1-ol",COC[C@@]1(C(=CCC1)B1OC(C(O1)(C)C)(C)C)O

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/79feedf4dec5fa670fc1320434629dae
smiles:,O[C@@]1(CCC=C1C(=O)[C@@]1(C([C@H](CC1)C(C)C)=C)C)COC>CO[H].[Na+].[BH4-].O.O.O.O.O.O.O.[Cl-].[Ce+3].[Cl-].[Cl-].C(O)([O-])=O.[Na+]>O[C@@H](C=1[C@@](CCC1)(O)COC)[C@@]1(C([C@H](CC1)C(C)C)=C)C

Role,Name,Smiles
reactant,"((R)-5-hydroxy-5-(methoxymethyl)cyclopent-1-en-1-yl)((1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentyl)methanone",O[C@@]1(CCC=C1C(=O)[C@@]1(C([C@H](CC1)C(C)C)=C)C)COC
solvent,methanol,CO[H]
reducing agent,sodium borohydride,[Na+].[BH4-]
atmosphere,argon,[Ar]
catalyst,Cerium(III) chloride heptahydrate,O.O.O.O.O.O.O.[Cl-].[Ce+3].[Cl-].[Cl-]
quench,sodium hydrogen carbonate,C(O)([O-])=O.[Na+]
product,"(R)-2-((R)-hydroxy((1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentyl)methyl)-1-(methoxymethyl)cyclopent-2-en-1-ol",O[C@@H](C=1[C@@](CCC1)(O)COC)[C@@]1(C([C@H](CC1)C(C)C)=C)C

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/dcb7877f505125d426ff52d442c6abf9
smiles:,C(C#C)(=O)OC.O[C@@H](C=1[C@@](CCC1)(O)COC)[C@@]1(C([C@H](CC1)C(C)C)=C)C>O.ClCCl.CN1CCOCC1>O[C@@]1(CCC=C1[C@H](O/C=C/C(=O)OC)[C@@]1(C([C@H](CC1)C(C)C)=C)C)COC

Role,Name,Smiles
reactant,methyl propiolate,C(C#C)(=O)OC
reactant,"(R)-2-((R)-hydroxy((1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentyl)methyl)-1-(methoxymethyl)cyclopent-2-en-1-ol",O[C@@H](C=1[C@@](CCC1)(O)COC)[C@@]1(C([C@H](CC1)C(C)C)=C)C
quench,water,O
solvent,dichloromethane,ClCCl
atmosphere,argon,[Ar]
reagent,N-methylmorpholine,CN1CCOCC1
product,"methyl (E)-3-((R)-((R)-5-hydroxy-5-(methoxymethyl)cyclopent-1-en-1-yl)((1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentyl)methoxy)acrylate",O[C@@]1(CCC=C1[C@H](O/C=C/C(=O)OC)[C@@]1(C([C@H](CC1)C(C)C)=C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/cfadb8b82446e64621c84fc6d7ae21f2
smiles:,O[C@@]1(CCC=C1[C@H](O/C=C/C(=O)OC)[C@@]1(C([C@H](CC1)C(C)C)=C)C)COC>C1(=CC(=CC(=C1)C)C)C>O[C@@]1(CC[C@@H]2C1=C[C@@]1(C(C[C@H]([C@H]2C(=O)OC)O)=C(CC1)C(C)C)C)COC

Role,Name,Smiles
reactant,"methyl (E)-3-((R)-((R)-5-hydroxy-5-(methoxymethyl)cyclopent-1-en-1-yl)((1S,3R)-3-isopropyl-1-methyl-2-methylenecyclopentyl)methoxy)acrylate",O[C@@]1(CCC=C1[C@H](O/C=C/C(=O)OC)[C@@]1(C([C@H](CC1)C(C)C)=C)C)COC
atmosphere,argon,[Ar]
solvent,mesitylene,C1(=CC(=CC(=C1)C)C)C
product,"methyl (1R,3aS,4S,5R,9aR,E)-1,5-dihydroxy-7-isopropyl-1-(methoxymethyl)-9a-methyl-1,2,3,3a,4,5,6,8,9,9a-decahydrodicyclopenta[a,d][8]annulene-4-carboxylate",O[C@@]1(CC[C@@H]2C1=C[C@@]1(C(C[C@H]([C@H]2C(=O)OC)O)=C(CC1)C(C)C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/ec6ac9b895316a07ec9d299d673c706a
smiles:,O[C@@]1(CC[C@@H]2C1=C[C@@]1(C(C[C@H]([C@H]2C(=O)OC)O)=C(CC1)C(C)C)C)COC>O.ClCCl.c1ccncc1.C(C)(=O)OI1(OC(C2=C1C=CC=C2)=O)(OC(C)=O)OC(C)=O.C(O)([O-])=O.[Na+].[O-]S(=O)(=S)[O-].[Na+].[Na+]>O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2C(=O)OC)=O)=C(CC1)C(C)C)C)COC

Role,Name,Smiles
reactant,"methyl (1R,3aS,4S,5R,9aR,E)-1,5-dihydroxy-7-isopropyl-1-(methoxymethyl)-9a-methyl-1,2,3,3a,4,5,6,8,9,9a-decahydrodicyclopenta[a,d][8]annulene-4-carboxylate",O[C@@]1(CC[C@@H]2C1=C[C@@]1(C(C[C@H]([C@H]2C(=O)OC)O)=C(CC1)C(C)C)C)COC
solvent,water,O
solvent,dichloromethane,ClCCl
base,pyridine,c1ccncc1
atmosphere,argon,[Ar]
oxidizing agent,"3-Oxo-1,3-dihydro-1λ5,2-benziodoxole-1,1,1-triyl triacetate",C(C)(=O)OI1(OC(C2=C1C=CC=C2)=O)(OC(C)=O)OC(C)=O
quench,sodium hydrogen carbonate,C(O)([O-])=O.[Na+]
quench,sodium thiosulfate,[O-]S(=O)(=S)[O-].[Na+].[Na+]
product,"methyl (1R,3aS,4S,9aR,E)-1-hydroxy-7-isopropyl-1-(methoxymethyl)-9a-methyl-5-oxo-1,2,3,3a,4,5,6,8,9,9a-decahydrodicyclopenta[a,d][8]annulene-4-carboxylate",O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2C(=O)OC)=O)=C(CC1)C(C)C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/e3fae29a2deb9445b48d8e28ab02d925
smiles:,O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2C(=O)OC)=O)=C(CC1)C(C)C)C)COC>CO[H].C=O.[OH-].[K+].[Cl-].[NH4+]>O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2CO)=O)=C(CC1)C(C)C)C)COC

Role,Name,Smiles
reactant,"methyl (1R,3aS,4S,9aR,E)-1-hydroxy-7-isopropyl-1-(methoxymethyl)-9a-methyl-5-oxo-1,2,3,3a,4,5,6,8,9,9a-decahydrodicyclopenta[a,d][8]annulene-4-carboxylate",O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2C(=O)OC)=O)=C(CC1)C(C)C)C)COC
solvent,methanol,CO[H]
atmosphere,argon,[Ar]
reagent,formaldehyde,C=O
base,potassium hydroxide,[OH-].[K+]
quench,ammonium chloride,[Cl-].[NH4+]
product,"(1R,3aS,4R,9aR,E)-1-hydroxy-4-(hydroxymethyl)-7-isopropyl-1-(methoxymethyl)-9a-methyl-2,3,3a,4,6,8,9,9a-octahydrodicyclopenta[a,d][8]annulen-5(1H)-one",O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2CO)=O)=C(CC1)C(C)C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/2e14de48aeef05fd223f28a2b84a3d2c
smiles:,O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2CO)=O)=C(CC1)C(C)C)C)COC>ClCCl.CCN(CC)CC.CS(=O)(=O)Cl.[Cl-].[NH4+].C1CCC2=NCCCN2CC1>O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC(C2=C)=O)=C(CC1)C(C)C)C)COC

Role,Name,Smiles
reactant,"(1R,3aS,4R,9aR,E)-1-hydroxy-4-(hydroxymethyl)-7-isopropyl-1-(methoxymethyl)-9a-methyl-2,3,3a,4,6,8,9,9a-octahydrodicyclopenta[a,d][8]annulen-5(1H)-one",O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC([C@H]2CO)=O)=C(CC1)C(C)C)C)COC
solvent,dichloromethane,ClCCl
base,triethylamine,CCN(CC)CC
reagent,methanesulfonyl chloride,CS(=O)(=O)Cl
atmosphere,argon,[Ar]
quench,ammonium chloride,[Cl-].[NH4+]
non-nucleophilic base,"1,8-Diazabicyclo[5.4.0]undec-7-ene",C1CCC2=NCCCN2CC1
product,"(1R,3aR,9aR,E)-1-hydroxy-7-isopropyl-1-(methoxymethyl)-9a-methyl-4-methylene-2,3,3a,4,6,8,9,9a-octahydrodicyclopenta[a,d][8]annulen-5(1H)-one",O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC(C2=C)=O)=C(CC1)C(C)C)C)COC

==================================================

Reaction_Data_Origin:,15_https://kmt.vander-lingen.nl/data/reaction/doi/10.1021/jacs.3c07849/start/0
details_url:,https://kmt.vander-lingen.nl/data/reaction/profile/684bd00ffc39c50f4a459123ea529cf5
smiles:,O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC(C2=C)=O)=C(CC1)C(C)C)C)COC>C1CCCO1.[Cl-].[NH4+].C[Si](C)(C)[N-][Si](C)(C)C.[K+].C1(=CC=CC=C1)S(=O)(=O)N1OC1C1=CC=CC=C1>O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C([C@H](C(C2=C)=O)O)=C(CC1)C(C)C)C)COC

Role,Name,Smiles
reactant,"(1R,3aR,9aR,E)-1-hydroxy-7-isopropyl-1-(methoxymethyl)-9a-methyl-4-methylene-2,3,3a,4,6,8,9,9a-octahydrodicyclopenta[a,d][8]annulen-5(1H)-one",O[C@@]1(CC[C@@H]2/C1=C\[C@@]1(C(CC(C2=C)=O)=C(CC1)C(C)C)C)COC
solvent,tetrahydrofuran,C1CCCO1
atmosphere,argon,[Ar]
quench,ammonium chloride,[Cl-].[NH4+]
non-nucleophilic base,potassium bis(trimethylsilyl)amide,C[Si](C)(C)[N-][Si](C)(C)C.[K+]
reagent,rac-2-(phenylsulfonyl)-3-phenyloxaziridine,C1(=CC=CC=C1)S(=O)(=O)N1OC1C1=CC=CC=C1
